"Arm_ID","Wave","Edge_ID","Node_1","Node_2","Primary_edge_weight","Successful_repetitions_saved","Success_rate","Retention_frequency_saved","Primary_state_match_proportion_saved","Same_sign_when_retained","Median_edge_weight_saved","Lower_edge_weight_saved","Upper_edge_weight_saved","Successful_repetitions_recomputed","Retention_frequency_recomputed","Primary_state_match_proportion_recomputed","Median_edge_weight_recomputed","Lower_edge_weight_recomputed","Upper_edge_weight_recomputed","Difference_successful_repetitions","Difference_retention_frequency","Difference_primary_state_match","Difference_median_edge","Difference_lower_edge","Difference_upper_edge","Maximum_row_difference"
"A2",2020,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.436152559373321,1000,1,1,1,1,0.426191805314152,0.347083399003769,0.500777375623306,1000,1,1,0.426191805314152,0.347083399003769,0.500777375623306,0,0,0,5.55111512312578e-17,2.22044604925031e-16,-1.11022302462516e-16,2.22044604925031e-16
"A2",2024,"VCF0806--VCF0839","VCF0806","VCF0839",0.173090954828948,1000,1,1,1,1,0.173969631669694,0.0966439602141567,0.254153183248432,1000,1,1,0.173969631669694,0.0966439602141567,0.254153183248432,0,0,0,0,0,-2.22044604925031e-16,2.22044604925031e-16
"A2",2024,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.256573200491974,1000,1,1,1,1,0.253132138909665,0.173465740395541,0.323923902832103,1000,1,1,0.253132138909665,0.173465740395541,0.323923902832103,0,0,0,-2.22044604925031e-16,-1.66533453693773e-16,-5.55111512312578e-17,2.22044604925031e-16
"A3",2004,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.0743041345843866,1000,1,1,1,1,-0.101579839101436,-0.101579839101436,-0.101579839101436,1000,1,1,-0.101579839101436,-0.101579839101436,-0.101579839101436,0,0,0,-2.22044604925031e-16,-2.22044604925031e-16,-2.22044604925031e-16,2.22044604925031e-16
"A3",2004,"VCF0839--VCF0890","VCF0839","VCF0890",0.302310172712598,1000,1,1,1,1,0.307697936444582,0.307697936444582,0.307697936444582,1000,1,1,0.307697936444582,0.307697936444582,0.307697936444582,0,0,0,-2.22044604925031e-16,-2.22044604925031e-16,-2.22044604925031e-16,2.22044604925031e-16
"A3",2016,"VCF0838--VCF9223","VCF0838","VCF9223",0.143965510367613,1000,1,0.899,0.899,1,0.141362271815764,0,0.208911614765254,1000,0.899,0.899,0.141362271815764,0,0.208911614765254,0,0,0,-2.22044604925031e-16,0,2.77555756156289e-17,2.22044604925031e-16
"A3",2020,"VCF0839--VCF0894","VCF0839","VCF0894",0.244511389929148,1000,1,1,1,1,0.247006050724569,0.157492145967767,0.331327538716531,1000,1,1,0.247006050724569,0.157492145967767,0.331327538716531,0,0,0,-1.38777878078145e-16,1.11022302462516e-16,-2.22044604925031e-16,2.22044604925031e-16
"A3",2020,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.436152559373321,1000,1,1,1,1,0.431810042560949,0.350856392165203,0.506792992460911,1000,1,1,0.431810042560949,0.350856392165203,0.506792992460911,0,0,0,-2.22044604925031e-16,5.55111512312578e-17,-1.11022302462516e-16,2.22044604925031e-16
"A3",2024,"VCF0839--VCF0894","VCF0839","VCF0894",0.20897158234944,1000,1,1,1,1,0.207737195193099,0.129270079087765,0.28144754215687,1000,1,1,0.207737195193099,0.129270079087765,0.28144754215687,0,0,0,-1.38777878078145e-16,2.22044604925031e-16,1.11022302462516e-16,2.22044604925031e-16
"A3",2024,"VCF0890--VCF9223","VCF0890","VCF9223",0.0975600014349317,1000,1,0.708,0.708,1,0.0973006155480707,0,0.186818779130491,1000,0.708,0.708,0.0973006155480707,0,0.186818779130491,0,0,0,0,0,-2.22044604925031e-16,2.22044604925031e-16
"A3",2024,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.117685330392291,1000,1,0.778,0.778,1,0.113935265982966,0,0.200128795923504,1000,0.778,0.778,0.113935265982966,0,0.200128795923504,0,0,0,-2.08166817117217e-16,0,1.94289029309402e-16,2.08166817117217e-16
"A2",2016,"VCF0806--VCF0894","VCF0806","VCF0894",0.114332152702858,1000,1,0.999,0.999,1,0.121579889367771,0.043554381279464,0.195352785914886,1000,0.999,0.999,0.121579889367771,0.043554381279464,0.195352785914886,0,0,0,1.94289029309402e-16,-4.16333634234434e-17,1.11022302462516e-16,1.94289029309402e-16
"A3",2012,"VCF0879a--VCF0890","VCF0879a","VCF0890",-0.0328432083530345,1000,1,0.134,0.132,0.985074626865672,0,-0.135385033242396,0,1000,0.134,0.132,0,-0.135385033242396,0,0,0,0,0,1.94289029309402e-16,0,1.94289029309402e-16
"A3",2020,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0240302065982658,1000,1,0.201,0.195,0.970149253731343,0,0,0.13016291533107,1000,0.201,0.195,0,0,0.13016291533107,0,0,0,0,0,-1.94289029309402e-16,1.94289029309402e-16
"A2",2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,1000,1,0.759,0.756,0.99604743083004,0.0302018779634722,0,0.11020283451584,1000,0.759,0.756,0.0302018779634722,0,0.11020283451584,0,0,0,-3.46944695195361e-17,0,-1.66533453693773e-16,1.66533453693773e-16
"A2",2016,"VCF0809--VCF0838","VCF0809","VCF0838",-0.0734135665583111,1000,1,0.643,0.643,1,-0.0425622922139948,-0.12741475459993,0,1000,0.643,0.643,-0.0425622922139948,-0.12741475459993,0,0,0,0,-6.93889390390723e-18,-1.66533453693773e-16,0,1.66533453693773e-16
"A2",2020,"VCF0838--VCF0890","VCF0838","VCF0890",0.139154682441411,1000,1,0.989,0.989,1,0.130205367882559,0.0289871439763957,0.220175619082045,1000,0.989,0.989,0.130205367882559,0.0289871439763957,0.220175619082045,0,0,0,1.66533453693773e-16,4.16333634234434e-17,2.77555756156289e-17,1.66533453693773e-16
"A2",2020,"VCF0809--VCF0894","VCF0809","VCF0894",0.167624716218426,1000,1,1,1,1,0.166740116785831,0.0904309924592906,0.239955633870163,1000,1,1,0.166740116785831,0.0904309924592906,0.239955633870163,0,0,0,-1.66533453693773e-16,-5.55111512312578e-17,1.66533453693773e-16,1.66533453693773e-16
"A2",2024,"VCF0888--VCF9223","VCF0888","VCF9223",-0.145761836891145,1000,1,0.998,0.998,1,-0.14204480753944,-0.236452488859109,-0.0500889955983249,1000,0.998,0.998,-0.14204480753944,-0.236452488859109,-0.0500889955983249,0,0,0,-5.55111512312578e-17,-1.66533453693773e-16,3.46944695195361e-17,1.66533453693773e-16
"A3",2004,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.449956286828701,1000,1,1,1,1,0.477040231687439,0.477040231687439,0.477040231687439,1000,1,1,0.477040231687439,0.477040231687439,0.477040231687439,0,0,0,-1.66533453693773e-16,-1.66533453693773e-16,-1.66533453693773e-16,1.66533453693773e-16
"A3",2016,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0630943703683428,1000,1,0.378,0.378,1,0,-0.158498197140571,0,1000,0.378,0.378,0,-0.158498197140571,0,0,0,0,0,1.66533453693773e-16,0,1.66533453693773e-16
"A3",2020,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.220780809671857,1000,1,1,1,1,0.218477327053389,0.128400893731854,0.299960764820891,1000,1,1,0.218477327053389,0.128400893731854,0.299960764820891,0,0,0,2.77555756156289e-17,-1.38777878078145e-16,-1.66533453693773e-16,1.66533453693773e-16
"A3",2024,"VCF0838--VCF0839","VCF0838","VCF0839",0.0952675388816836,1000,1,0.751,0.751,1,0.0920823136726246,0,0.179615459209318,1000,0.751,0.751,0.0920823136726246,0,0.179615459209318,0,0,0,2.77555756156289e-17,0,-1.66533453693773e-16,1.66533453693773e-16
"A3",2024,"VCF0806--VCF0894","VCF0806","VCF0894",0.115925421886945,1000,1,0.889,0.889,1,0.111154731936296,0,0.199147901031998,1000,0.889,0.889,0.111154731936296,0,0.199147901031998,0,0,0,0,0,1.66533453693773e-16,1.66533453693773e-16
"A2",2004,"VCF0806--VCF0890","VCF0806","VCF0890",0.112679497729288,1000,1,1,1,1,0.112679497729288,0.112679497729288,0.112679497729288,1000,1,1,0.112679497729288,0.112679497729288,0.112679497729288,0,0,0,1.52655665885959e-16,1.52655665885959e-16,1.52655665885959e-16,1.52655665885959e-16
"A3",2016,"VCF0838--VCF0894","VCF0838","VCF0894",0.0364902033127705,1000,1,0.176,0.176,1,0,0,0.124636955463279,1000,0.176,0.176,0,0,0.124636955463279,0,0,0,0,0,1.52655665885959e-16,1.52655665885959e-16
"A3",2020,"VCF0809--VCF0838","VCF0809","VCF0838",0.0284272171043005,1000,1,0.209,0.207,0.990430622009569,0,0,0.114055702678958,1000,0.209,0.207,0,0,0.114055702678958,0,0,0,0,0,-1.52655665885959e-16,1.52655665885959e-16
"A2",2012,"VCF0838--VCF0888","VCF0838","VCF0888",-0.111103873701375,1000,1,0.925,0.925,1,-0.078429578767044,-0.165449790943166,0,1000,0.925,0.925,-0.078429578767044,-0.165449790943166,0,0,0,0,-1.38777878078145e-17,1.38777878078145e-16,0,1.38777878078145e-16
"A2",2016,"VCF0888--VCF0890","VCF0888","VCF0890",0.215890208797959,1000,1,1,1,1,0.193904563194384,0.0946621503851484,0.294169160489331,1000,1,1,0.193904563194384,0.0946621503851484,0.294169160489331,0,0,0,-1.38777878078145e-16,1.38777878078145e-17,-5.55111512312578e-17,1.38777878078145e-16
"A2",2024,"VCF0839--VCF0888","VCF0839","VCF0888",-0.0418929526015918,1000,1,0.708,0.701,0.990112994350282,-0.032852097139426,-0.115482958500812,0,1000,0.708,0.701,-0.032852097139426,-0.115482958500812,0,0,0,0,-4.16333634234434e-17,1.38777878078145e-16,0,1.38777878078145e-16
"A3",2016,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.0198466846918451,1000,1,0.07,0.07,1,0,0,0.105700708058284,1000,0.07,0.07,0,0,0.105700708058284,0,0,0,0,0,-1.38777878078145e-16,1.38777878078145e-16
"A3",2016,"VCF0888--VCF9223","VCF0888","VCF9223",-0.113633115156834,1000,1,0.687,0.687,1,-0.114353288821076,-0.200134669700083,0,1000,0.687,0.687,-0.114353288821076,-0.200134669700083,0,0,0,0,1.2490009027033e-16,1.38777878078145e-16,0,1.38777878078145e-16
"A3",2020,"VCF0888--VCF0890","VCF0888","VCF0890",0.152332665756861,1000,1,0.817,0.817,1,0.149479836616923,0,0.249118471877289,1000,0.817,0.817,0.149479836616923,0,0.249118471877289,0,0,0,-1.38777878078145e-16,0,-8.32667268468867e-17,1.38777878078145e-16
"A3",2024,"VCF0806--VCF0838","VCF0806","VCF0838",0.0969823508352493,1000,1,0.729,0.729,1,0.0968334890053452,0,0.177261973629263,1000,0.729,0.729,0.0968334890053452,0,0.177261973629263,0,0,0,0,0,1.38777878078145e-16,1.38777878078145e-16
"A2",2020,"VCF0888--VCF0890","VCF0888","VCF0890",0.152332665756861,1000,1,0.971,0.971,1,0.123629053590207,0,0.236832683193075,1000,0.971,0.971,0.123629053590207,0,0.236832683193075,0,0,0,-1.2490009027033e-16,0,-8.32667268468867e-17,1.2490009027033e-16
"A3",2004,"VCF0838--VCF9223","VCF0838","VCF9223",0.0742691350936274,1000,1,1,1,1,0.118263803342154,0.118263803342154,0.118263803342154,1000,1,1,0.118263803342154,0.118263803342154,0.118263803342154,0,0,0,-1.2490009027033e-16,-1.2490009027033e-16,-1.2490009027033e-16,1.2490009027033e-16
"A2",2016,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0141694491107246,1000,1,0.582,0.553,0.950171821305842,0.00876407534869233,-0.0222590719667572,0.105775692372648,1000,0.582,0.553,0.00876407534869233,-0.0222590719667572,0.105775692372648,0,0,0,-1.73472347597681e-18,1.73472347597681e-17,1.11022302462516e-16,1.11022302462516e-16
"A2",2020,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0240302065982658,1000,1,0.648,0.614,0.947530864197531,0.0189806079917856,-0.0263789699928953,0.121712496103978,1000,0.648,0.614,0.0189806079917856,-0.0263789699928953,0.121712496103978,0,0,0,-6.93889390390723e-18,-4.5102810375397e-17,1.11022302462516e-16,1.11022302462516e-16
"A2",2024,"VCF0888--VCF0890","VCF0888","VCF0890",0.202850964978324,1000,1,0.993,0.993,1,0.186559427621078,0.0662947651151611,0.303029249783245,1000,0.993,0.993,0.186559427621078,0.0662947651151611,0.303029249783245,0,0,0,8.32667268468867e-17,-2.77555756156289e-17,1.11022302462516e-16,1.11022302462516e-16
"A3",2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,1000,1,0.151,0.151,1,0,0,0.127620134790162,1000,0.151,0.151,0,0,0.127620134790162,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16
"A3",2012,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0713228146329072,1000,1,0.312,0.312,1,0,-0.161374266927152,0,1000,0.312,0.312,0,-0.161374266927152,0,0,0,0,0,-1.11022302462516e-16,0,1.11022302462516e-16
"A3",2012,"VCF0890--VCF9223","VCF0890","VCF9223",0.0384970135041746,1000,1,0.174,0.173,0.994252873563218,0,0,0.136482647277759,1000,0.174,0.173,0,0,0.136482647277759,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16
"A3",2016,"VCF0839--VCF0888","VCF0839","VCF0888",0.0370470506219009,1000,1,0.098,0.096,0.979591836734694,0,0,0.123411710417531,1000,0.098,0.096,0,0,0.123411710417531,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16
"A3",2020,"VCF0806--VCF0888","VCF0806","VCF0888",-0.142066445791472,1000,1,0.945,0.945,1,-0.141597834004,-0.229696091146377,0,1000,0.945,0.945,-0.141597834004,-0.229696091146377,0,0,0,0,-1.11022302462516e-16,1.11022302462516e-16,0,1.11022302462516e-16
"A3",2020,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.169847882148041,1000,1,0.977,0.977,1,-0.170526258913313,-0.252692522966774,-0.077568125044422,1000,0.977,0.977,-0.170526258913313,-0.252692522966774,-0.077568125044422,0,0,0,8.32667268468867e-17,-1.11022302462516e-16,4.16333634234434e-17,1.11022302462516e-16
"A3",2020,"VCF0809--VCF0890","VCF0809","VCF0890",0.0975118954026813,1000,1,0.758,0.758,1,0.0979310140358481,0,0.195658088061642,1000,0.758,0.758,0.0979310140358481,0,0.195658088061642,0,0,0,-1.38777878078145e-17,0,1.11022302462516e-16,1.11022302462516e-16
"A2",2004,"VCF0809--VCF0839","VCF0809","VCF0839",0.109000188940431,1000,1,1,1,1,0.109000188940431,0.109000188940431,0.109000188940431,1000,1,1,0.109000188940431,0.109000188940431,0.109000188940431,0,0,0,-9.71445146547012e-17,-9.71445146547012e-17,-9.71445146547012e-17,9.71445146547012e-17
"A2",2020,"VCF0809--VCF0838","VCF0809","VCF0838",0.0284272171043005,1000,1,0.718,0.707,0.984679665738162,0.025578705131721,0,0.111858027158295,1000,0.718,0.707,0.025578705131721,0,0.111858027158295,0,0,0,4.5102810375397e-17,0,-9.71445146547012e-17,9.71445146547012e-17
"A2",2012,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0713228146329072,1000,1,0.904,0.904,1,-0.0565117693684444,-0.141681766452702,0,1000,0.904,0.904,-0.0565117693684444,-0.141681766452702,0,0,0,0,2.77555756156289e-17,8.32667268468867e-17,0,8.32667268468867e-17
"A2",2016,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0658181576864972,1000,1,0.936,0.936,1,0.0578214642853538,0,0.117876700119824,1000,0.936,0.936,0.0578214642853538,0,0.117876700119824,0,0,0,-1.38777878078145e-17,0,-8.32667268468867e-17,8.32667268468867e-17
"A3",2016,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.0658181576864972,1000,1,0.405,0.405,1,0,0,0.120734591377671,1000,0.405,0.405,0,0,0.120734591377671,0,0,0,0,0,-8.32667268468867e-17,8.32667268468867e-17
"A3",2024,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0186928727184489,1000,1,0.131,0.126,0.961832061068702,0,0,0.120723218878912,1000,0.131,0.126,0,0,0.120723218878912,0,0,0,0,0,-8.32667268468867e-17,8.32667268468867e-17
"A2",2012,"VCF0838--VCF9223","VCF0838","VCF9223",0.11975354377938,1000,1,1,1,1,0.106456388121308,0.0346984184454001,0.176628001015939,1000,1,1,0.106456388121308,0.0346984184454001,0.176628001015939,0,0,0,2.77555756156289e-17,2.08166817117217e-17,5.55111512312578e-17,5.55111512312578e-17
"A2",2016,"VCF0838--VCF0888","VCF0838","VCF0888",-0.101292565988874,1000,1,0.983,0.983,1,-0.0922748596161141,-0.170547785267725,-0.0150442893911374,1000,0.983,0.983,-0.0922748596161141,-0.170547785267725,-0.0150442893911374,0,0,0,-1.38777878078145e-17,-5.55111512312578e-17,1.04083408558608e-17,5.55111512312578e-17
"A2",2024,"VCF0806--VCF0894","VCF0806","VCF0894",0.115925421886945,1000,1,0.995,0.995,1,0.113666247441498,0.0290740387967719,0.199965227490129,1000,0.995,0.995,0.113666247441498,0.0290740387967719,0.199965227490129,0,0,0,-5.55111512312578e-17,2.42861286636753e-17,0,5.55111512312578e-17
"A2",2024,"VCF0838--VCF0894","VCF0838","VCF0894",0.0597191234757199,1000,1,0.876,0.875,0.998858447488584,0.0586092592310149,0,0.149559044162366,1000,0.876,0.875,0.0586092592310149,0,0.149559044162366,0,0,0,2.77555756156289e-17,0,5.55111512312578e-17,5.55111512312578e-17
"A3",2004,"VCF0806--VCF0809","VCF0806","VCF0809",0.37199407703599,1000,1,1,1,1,0.394969960174472,0.394969960174472,0.394969960174472,1000,1,1,0.394969960174472,0.394969960174472,0.394969960174472,0,0,0,5.55111512312578e-17,5.55111512312578e-17,5.55111512312578e-17,5.55111512312578e-17
"A3",2016,"VCF0890--VCF9223","VCF0890","VCF9223",0.0887466384157413,1000,1,0.521,0.521,1,0.0838288877599928,0,0.167689978174536,1000,0.521,0.521,0.0838288877599928,0,0.167689978174536,0,0,0,2.77555756156289e-17,0,5.55111512312578e-17,5.55111512312578e-17
"A3",2020,"VCF0890--VCF9223","VCF0890","VCF9223",0.101132031781839,1000,1,0.681,0.681,1,0.0961055889921422,0,0.185875937993595,1000,0.681,0.681,0.0961055889921422,0,0.185875937993595,0,0,0,-2.77555756156289e-17,0,-5.55111512312578e-17,5.55111512312578e-17
"A3",2024,"VCF0809--VCF0890","VCF0809","VCF0890",0.0707344951564464,1000,1,0.6,0.6,1,0.0730155553944359,0,0.167787094223847,1000,0.6,0.6,0.0730155553944359,0,0.167787094223847,0,0,0,2.77555756156289e-17,0,5.55111512312578e-17,5.55111512312578e-17
"A2",2004,"VCF0838--VCF0890","VCF0838","VCF0890",0.0613363217966801,1000,1,1,1,1,0.0613363217966801,0.0613363217966801,0.0613363217966801,1000,1,1,0.0613363217966801,0.0613363217966801,0.0613363217966801,0,0,0,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17
"A2",2004,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0499912636732557,1000,1,1,1,1,0.0499912636732557,0.0499912636732557,0.0499912636732557,1000,1,1,0.0499912636732557,0.0499912636732557,0.0499912636732557,0,0,0,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17,4.85722573273506e-17
"A2",2012,"VCF0839--VCF0879a","VCF0839","VCF0879a",0.0243666958303837,1000,1,0.584,0.584,1,0.0120041749493285,0,0.0830664068095958,1000,0.584,0.584,0.0120041749493285,0,0.0830664068095958,0,0,0,4.85722573273506e-17,0,0,4.85722573273506e-17
"A2",2012,"VCF0894--VCF9223","VCF0894","VCF9223",-0.00920298803560992,1000,1,0.223,0.115,0.515695067264574,0,-0.0645098924175341,0.0301195920179189,1000,0.223,0.115,0,-0.0645098924175341,0.0301195920179189,0,0,0,0,-2.77555756156289e-17,4.85722573273506e-17,4.85722573273506e-17
"A2",2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,1000,1,0.255,0.217,0.850980392156863,0,-0.0762460634046381,0.0146859077983899,1000,0.255,0.217,0,-0.0762460634046381,0.0146859077983899,0,0,0,0,-2.77555756156289e-17,-4.5102810375397e-17,4.5102810375397e-17
"A2",2004,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.0743041345843866,1000,1,1,1,1,-0.0743041345843866,-0.0743041345843866,-0.0743041345843866,1000,1,1,-0.0743041345843866,-0.0743041345843866,-0.0743041345843866,0,0,0,4.16333634234434e-17,4.16333634234434e-17,4.16333634234434e-17,4.16333634234434e-17
"A2",2004,"VCF0809--VCF0890","VCF0809","VCF0890",0.086021602736654,1000,1,1,1,1,0.086021602736654,0.086021602736654,0.086021602736654,1000,1,1,0.086021602736654,0.086021602736654,0.086021602736654,0,0,0,-4.16333634234434e-17,-4.16333634234434e-17,-4.16333634234434e-17,4.16333634234434e-17
"A2",2012,"VCF0838--VCF0879a","VCF0838","VCF0879a",0,1000,1,0.356,0.644,,0,-0.0411371369900092,0.0642512227816817,1000,0.356,0.644,0,-0.0411371369900092,0.0642512227816817,0,0,0,0,-1.38777878078145e-17,4.16333634234434e-17,4.16333634234434e-17
"A2",2016,"VCF0806--VCF9223","VCF0806","VCF9223",0.0186252735363306,1000,1,0.696,0.693,0.995689655172414,0.0192864995790924,0,0.0871613688911503,1000,0.696,0.693,0.0192864995790924,0,0.0871613688911503,0,0,0,3.46944695195361e-17,0,-4.16333634234434e-17,4.16333634234434e-17
"A2",2016,"VCF0839--VCF9223","VCF0839","VCF9223",0.018458574204645,1000,1,0.558,0.553,0.991039426523297,0.00615289250056385,0,0.0735321772882055,1000,0.558,0.553,0.00615289250056385,0,0.0735321772882055,0,0,0,-2.60208521396521e-18,0,-4.16333634234434e-17,4.16333634234434e-17
"A2",2016,"VCF0894--VCF9223","VCF0894","VCF9223",0.0127258634156021,1000,1,0.684,0.678,0.991228070175439,0.0190816047133336,0,0.0855958034552873,1000,0.684,0.678,0.0190816047133336,0,0.0855958034552873,0,0,0,-4.16333634234434e-17,0,-4.16333634234434e-17,4.16333634234434e-17
"A2",2020,"VCF0809--VCF0879a","VCF0809","VCF0879a",0.0313461409353886,1000,1,0.747,0.742,0.99330655957162,0.0275277308527445,0,0.0993417393304821,1000,0.747,0.742,0.0275277308527445,0,0.0993417393304821,0,0,0,-2.08166817117217e-17,0,-4.16333634234434e-17,4.16333634234434e-17
"A2",2020,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.00382478480854227,1000,1,0.573,0.522,0.910994764397906,0.00393876162086799,-0.0458006280653457,0.0934784208215617,1000,0.573,0.522,0.00393876162086799,-0.0458006280653457,0.0934784208215617,0,0,0,-5.20417042793042e-18,2.08166817117217e-17,-4.16333634234434e-17,4.16333634234434e-17
"A2",2020,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.29,0.71,,0,-0.0722296393457854,0.043013218474138,1000,0.29,0.71,0,-0.0722296393457854,0.043013218474138,0,0,0,0,4.16333634234434e-17,4.16333634234434e-17,4.16333634234434e-17
"A2",2020,"VCF0894--VCF9223","VCF0894","VCF9223",0,1000,1,0.497,0.503,,0,-0.0408779755704397,0.0808744465611419,1000,0.497,0.503,0,-0.0408779755704397,0.0808744465611419,0,0,0,0,4.16333634234434e-17,0,4.16333634234434e-17
"A2",2024,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.314,0.686,,0,-0.0775807574672438,0.0423138205262761,1000,0.314,0.686,0,-0.0775807574672438,0.0423138205262761,0,0,0,0,4.16333634234434e-17,-6.93889390390723e-18,4.16333634234434e-17
"A3",2004,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0499912636732557,1000,1,1,1,1,0.0973192591527999,0.0973192591527999,0.0973192591527999,1000,1,1,0.0973192591527999,0.0973192591527999,0.0973192591527999,0,0,0,4.16333634234434e-17,4.16333634234434e-17,4.16333634234434e-17,4.16333634234434e-17
"A3",2016,"VCF0839--VCF0879a","VCF0839","VCF0879a",0,1000,1,0.038,0.962,,0,0,0.0702941886219768,1000,0.038,0.962,0,0,0.0702941886219768,0,0,0,0,0,-4.16333634234434e-17,4.16333634234434e-17
"A3",2020,"VCF0838--VCF0839","VCF0838","VCF0839",0.0258476371914002,1000,1,0.215,0.215,1,0,0,0.115291275424594,1000,0.215,0.215,0,0,0.115291275424594,0,0,0,0,0,4.16333634234434e-17,4.16333634234434e-17
"A3",2020,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.00382478480854227,1000,1,0.087,0.078,0.896551724137931,0,0,0.0935378338579593,1000,0.087,0.078,0,0,0.0935378338579593,0,0,0,0,0,-4.16333634234434e-17,4.16333634234434e-17
"A3",2020,"VCF0839--VCF9223","VCF0839","VCF9223",0,1000,1,0.075,0.925,,0,0,0.0767527055576517,1000,0.075,0.925,0,0,0.0767527055576517,0,0,0,0,0,-4.16333634234434e-17,4.16333634234434e-17
"A3",2024,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.00263679822443648,1000,1,0.039,0.038,0.974358974358974,0,0,0.0838420329362163,1000,0.039,0.038,0,0,0.0838420329362163,0,0,0,0,0,-4.16333634234434e-17,4.16333634234434e-17
"A2",2020,"VCF0806--VCF9223","VCF0806","VCF9223",0.0242233695850124,1000,1,0.666,0.657,0.986486486486487,0.0178660246657484,0,0.0958038432794081,1000,0.666,0.657,0.0178660246657484,0,0.0958038432794081,0,0,0,-3.81639164714898e-17,0,-1.38777878078145e-17,3.81639164714898e-17
"A2",2024,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.020217806487761,1000,1,0.643,0.619,0.962674961119751,0.015483374661382,0,0.0972853756923778,1000,0.643,0.619,0.015483374661382,0,0.0972853756923778,0,0,0,3.64291929955129e-17,0,-2.77555756156289e-17,3.64291929955129e-17
"A2",2016,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.224,0.776,,0,-0.0636229706184562,0.0242791741419605,1000,0.224,0.776,0,-0.0636229706184562,0.0242791741419605,0,0,0,0,0,3.46944695195361e-17,3.46944695195361e-17
"A2",2020,"VCF0809--VCF9223","VCF0809","VCF9223",0,1000,1,0.344,0.656,,0,-0.0544108306827941,0.0560274171695266,1000,0.344,0.656,0,-0.0544108306827941,0.0560274171695266,0,0,0,0,1.38777878078145e-17,-3.46944695195361e-17,3.46944695195361e-17
"A2",2020,"VCF0839--VCF9223","VCF0839","VCF9223",0,1000,1,0.443,0.557,,0,-0.0417059981905592,0.0622204664613892,1000,0.443,0.557,0,-0.0417059981905592,0.0622204664613892,0,0,0,0,3.46944695195361e-17,-1.38777878078145e-17,3.46944695195361e-17
"A2",2012,"VCF0839--VCF0888","VCF0839","VCF0888",0.0279994439971449,1000,1,0.573,0.569,0.993019197207679,0.0113998847198669,0,0.098329360416162,1000,0.573,0.569,0.0113998847198669,0,0.098329360416162,0,0,0,-3.29597460435593e-17,0,-2.77555756156289e-17,3.29597460435593e-17
"A2",2020,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0260092667248852,1000,1,0.621,0.603,0.971014492753623,-0.015231853681429,-0.109041270966804,0,1000,0.621,0.603,-0.015231853681429,-0.109041270966804,0,0,0,0,-2.94902990916057e-17,1.38777878078145e-17,0,2.94902990916057e-17
"A2",2004,"VCF0809--VCF0838","VCF0809","VCF0838",0.055711694432488,1000,1,1,1,1,0.055711694432488,0.055711694432488,0.055711694432488,1000,1,1,0.055711694432488,0.055711694432488,0.055711694432488,0,0,0,2.77555756156289e-17,2.77555756156289e-17,2.77555756156289e-17,2.77555756156289e-17
"A2",2004,"VCF0838--VCF0839","VCF0838","VCF0839",0.0766442393357764,1000,1,1,1,1,0.0766442393357764,0.0766442393357764,0.0766442393357764,1000,1,1,0.0766442393357764,0.0766442393357764,0.0766442393357764,0,0,0,-2.77555756156289e-17,-2.77555756156289e-17,-2.77555756156289e-17,2.77555756156289e-17
