"Module_ID","Variant","Wave","Edge_ID","Node_1","Node_2","Edge_weight_primary","Edge_weight_sensitivity","Retained_primary","Retained_sensitivity","Sign_primary","Sign_sensitivity","Signed_difference","Absolute_difference","Retained_status_changed","Sign_reversed","Robustness_status","Estimation_status"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0839--VCF0879a","VCF0839","VCF0879a",0.0243666958303837,0.0172851816055184,TRUE,TRUE,"POSITIVE","POSITIVE",-0.00708151422486529,0.00708151422486529,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0806--VCF0888","VCF0806","VCF0888",-0.023095672005309,-0.0505462431551692,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.0274505711498602,0.0274505711498602,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0809--VCF0888","VCF0809","VCF0888",0.0462895145169454,0.063530972962537,TRUE,TRUE,"POSITIVE","POSITIVE",0.0172414584455916,0.0172414584455916,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0838--VCF0888","VCF0838","VCF0888",-0.111103873701375,-0.10275705896905,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00834681473232485,0.00834681473232485,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0839--VCF0888","VCF0839","VCF0888",0.0279994439971449,0.0302351567180235,TRUE,TRUE,"POSITIVE","POSITIVE",0.00223571272087862,0.00223571272087862,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.122256344533936,-0.127719267003261,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00546292246932506,0.00546292246932506,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0806--VCF0890","VCF0806","VCF0890",0.0586270926415524,0.0702525316916463,TRUE,TRUE,"POSITIVE","POSITIVE",0.0116254390500939,0.0116254390500939,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0809--VCF0890","VCF0809","VCF0890",0.0920263712391898,0.104951931918967,TRUE,TRUE,"POSITIVE","POSITIVE",0.012925560679777,0.012925560679777,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0838--VCF0890","VCF0838","VCF0890",0.173712290542379,0.170023099260183,TRUE,TRUE,"POSITIVE","POSITIVE",-0.00368919128219589,0.00368919128219589,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0839--VCF0890","VCF0839","VCF0890",0.263346205380432,0.240094569412425,TRUE,TRUE,"POSITIVE","POSITIVE",-0.0232516359680074,0.0232516359680074,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0879a--VCF0890","VCF0879a","VCF0890",-0.0328432083530345,-0.0242231362292616,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00862007212377284,0.00862007212377284,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0888--VCF0890","VCF0888","VCF0890",0.305355221016655,0.315811581836676,TRUE,TRUE,"POSITIVE","POSITIVE",0.0104563608200215,0.0104563608200215,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0806--VCF0894","VCF0806","VCF0894",0.14949343454668,0.131815696347477,TRUE,TRUE,"POSITIVE","POSITIVE",-0.017677738199203,0.017677738199203,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0809--VCF0894","VCF0809","VCF0894",0.151618352474529,0.138233583835342,TRUE,TRUE,"POSITIVE","POSITIVE",-0.0133847686391863,0.0133847686391863,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D11","PAIRWISE_AVAILABLE",2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,-0.0389844356234595,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00374227052077024,0.00374227052077024,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
