"Wave","Pair_index","Node_1","Node_2","Level_1","Level_2","Cell_N","Pairwise_N","Zero_cell","Cell_1_to_4"
2024,1,"VCF0806","VCF0809","6","1",9,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","1",25,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","2",64,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","2",94,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","2",74,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","2",69,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","2",26,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","2",16,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","2",14,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","3",51,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","3",46,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","3",80,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","3",74,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","3",53,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","3",37,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","3",38,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","4",38,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","4",28,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","4",49,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","4",156,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","4",100,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","4",72,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","4",108,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","5",7,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","5",11,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","5",32,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","5",78,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","5",107,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","5",97,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","5",115,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","6",7,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","6",8,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","6",15,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","6",31,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","6",44,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","6",63,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","6",115,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","1","7",23,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","2","7",7,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","3","7",11,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","4","7",32,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","5","7",24,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","6","7",35,2823,FALSE,FALSE
2024,1,"VCF0806","VCF0809","7","7",249,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","1","1",45,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","2","1",20,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","3","1",22,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","4","1",23,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","5","1",11,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","6","1",4,2823,FALSE,TRUE
2024,2,"VCF0806","VCF0838","7","1",18,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","1","2",199,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","2","2",102,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","3","2",99,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","4","2",91,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","5","2",58,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","6","2",29,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","7","2",50,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","1","3",99,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","2","3",57,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","3","3",84,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","4","3",118,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","5","3",90,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","6","3",65,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","7","3",72,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","1","4",71,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","2","4",68,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","3","4",111,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","4","4",243,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","5","4",219,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","6","4",231,2823,FALSE,FALSE
2024,2,"VCF0806","VCF0838","7","4",524,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","1",127,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","1",20,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","1",25,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","1",19,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","1",9,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","1",2,2823,FALSE,TRUE
2024,3,"VCF0806","VCF0839","7","1",19,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","2",72,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","2",48,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","2",34,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","2",27,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","2",12,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","2",8,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","2",7,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","3",83,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","3",73,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","3",78,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","3",55,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","3",41,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","3",20,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","3",24,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","4",70,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","4",60,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","4",86,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","4",168,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","4",96,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","4",49,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","4",51,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","5",26,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","5",24,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","5",60,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","5",98,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","5",110,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","5",113,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","5",106,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","6",8,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","6",13,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","6",18,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","6",41,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","6",60,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","6",74,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","6",114,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","1","7",28,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","2","7",9,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","3","7",15,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","4","7",67,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","5","7",50,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","6","7",63,2823,FALSE,FALSE
2024,3,"VCF0806","VCF0839","7","7",343,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","1","1",271,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","2","1",151,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","3","1",162,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","4","1",226,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","5","1",158,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","6","1",118,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","7","1",192,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","1","3",97,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","2","3",64,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","3","3",107,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","4","3",187,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","5","3",148,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","6","3",138,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","7","3",299,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","1","5",46,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","2","5",32,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","3","5",47,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","4","5",62,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","5","5",72,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","6","5",73,2823,FALSE,FALSE
2024,4,"VCF0806","VCF0879a","7","5",173,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","1","1",14,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","2","1",8,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","3","1",11,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","4","1",15,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","5","1",21,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","6","1",22,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","7","1",75,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","1","2",78,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","2","2",45,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","3","2",69,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","4","2",141,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","5","2",141,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","6","2",140,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","7","2",249,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","1","3",322,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","2","3",194,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","3","3",236,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","4","3",319,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","5","3",216,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","6","3",167,2823,FALSE,FALSE
2024,5,"VCF0806","VCF0888","7","3",340,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","1","1",133,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","2","1",50,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","3","1",38,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","4","1",33,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","5","1",8,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","6","1",17,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","7","1",10,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","1","2",140,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","2","2",86,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","3","2",109,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","4","2",127,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","5","2",91,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","6","2",50,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","7","2",68,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","1","3",141,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","2","3",111,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","3","3",169,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","4","3",315,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","5","3",279,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","6","3",262,2823,FALSE,FALSE
2024,6,"VCF0806","VCF0890","7","3",586,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","1","1",273,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","2","1",128,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","3","1",129,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","4","1",152,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","5","1",69,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","6","1",58,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","7","1",59,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","1","2",116,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","2","2",97,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","3","2",144,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","4","2",216,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","5","2",194,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","6","2",126,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","7","2",194,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","1","3",25,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","2","3",22,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","3","3",43,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","4","3",107,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","5","3",115,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","6","3",145,2823,FALSE,FALSE
2024,7,"VCF0806","VCF0894","7","3",411,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","1","1",131,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","2","1",55,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","3","1",40,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","4","1",57,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","5","1",35,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","6","1",26,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","7","1",51,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","1","2",121,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","2","2",73,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","3","2",83,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","4","2",75,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","5","2",29,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","6","2",30,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","7","2",57,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","1","3",118,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","2","3",85,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","3","3",114,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","4","3",186,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","5","3",149,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","6","3",94,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","7","3",151,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","1","4",44,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","2","4",34,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","3","4",79,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","4","4",157,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","5","4",165,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","6","4",179,2823,FALSE,FALSE
2024,8,"VCF0806","VCF9223","7","4",405,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","1","1",56,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","2","1",24,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","3","1",17,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","4","1",19,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","5","1",12,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","6","1",1,2823,FALSE,TRUE
2024,9,"VCF0809","VCF0838","7","1",14,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","1","2",191,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","2","2",136,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","3","2",105,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","4","2",85,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","5","2",42,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","6","2",27,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","7","2",42,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","1","3",109,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","2","3",92,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","3","3",101,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","4","3",119,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","5","3",91,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","6","3",34,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","7","3",39,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","1","4",69,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","2","4",105,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","3","4",156,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","4","4",328,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","5","4",302,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","6","4",221,2823,FALSE,FALSE
2024,9,"VCF0809","VCF0838","7","4",286,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","1",130,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","1",45,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","1",14,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","1",12,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","1",3,2823,FALSE,TRUE
2024,10,"VCF0809","VCF0839","6","1",3,2823,FALSE,TRUE
2024,10,"VCF0809","VCF0839","7","1",14,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","2",93,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","2",60,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","2",20,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","2",20,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","2",7,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","2",4,2823,FALSE,TRUE
2024,10,"VCF0809","VCF0839","7","2",4,2823,FALSE,TRUE
2024,10,"VCF0809","VCF0839","1","3",88,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","3",108,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","3",84,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","3",53,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","3",25,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","3",11,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","7","3",5,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","4",61,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","4",83,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","4",117,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","4",176,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","4",90,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","4",30,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","7","4",23,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","5",23,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","5",41,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","5",91,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","5",140,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","5",144,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","5",58,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","7","5",40,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","6",3,2823,FALSE,TRUE
2024,10,"VCF0809","VCF0839","2","6",11,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","6",27,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","6",70,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","6",84,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","6",85,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","7","6",48,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","1","7",27,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","2","7",9,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","3","7",26,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","4","7",80,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","5","7",94,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","6","7",92,2823,FALSE,FALSE
2024,10,"VCF0809","VCF0839","7","7",247,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","1","1",273,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","2","1",203,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","3","1",192,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","4","1",242,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","5","1",164,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","6","1",82,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","7","1",122,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","1","3",113,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","2","3",91,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","3","3",134,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","4","3",219,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","5","3",201,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","6","3",131,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","7","3",151,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","1","5",39,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","2","5",63,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","3","5",53,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","4","5",90,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","5","5",82,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","6","5",70,2823,FALSE,FALSE
2024,11,"VCF0809","VCF0879a","7","5",108,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","1","1",14,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","2","1",12,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","3","1",13,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","4","1",20,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","5","1",32,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","6","1",25,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","7","1",50,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","1","2",82,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","2","2",93,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","3","2",95,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","4","2",196,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","5","2",173,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","6","2",111,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","7","2",113,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","1","3",329,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","2","3",252,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","3","3",271,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","4","3",335,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","5","3",242,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","6","3",147,2823,FALSE,FALSE
2024,12,"VCF0809","VCF0888","7","3",218,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","1","1",123,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","2","1",83,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","3","1",29,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","4","1",24,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","5","1",14,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","6","1",5,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","7","1",11,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","1","2",158,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","2","2",138,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","3","2",117,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","4","2",125,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","5","2",70,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","6","2",30,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","7","2",33,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","1","3",144,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","2","3",136,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","3","3",233,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","4","3",402,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","5","3",363,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","6","3",248,2823,FALSE,FALSE
2024,13,"VCF0809","VCF0890","7","3",337,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","1","1",282,2823,FALSE,FALSE
2024,14,"VCF0809","VCF0894","2","1",200,2823,FALSE,FALSE
