"Wave","Edge_ID","Node_1","Node_2","Point_edge","Retained_under_EBICglasso","Bootstrap_mean","Bootstrap_sd","Reported_CI_lower","Reported_CI_upper","Percentile_2_5","Percentile_97_5","Bootstrap_zero_proportion","Reported_CI_width","Percentile_interval_width","Percentile_interval_includes_zero","Bootstrap_mean_minus_point","Retained_edge_sign_reproduced","Interpretation_boundary"
2012,"VCF0838--VCF0890","VCF0838","VCF0890",0.173712290542379,TRUE,0.175225924722948,0.0222884576367768,0.129135375268826,0.218289205815933,0.130634263831306,0.219694903510722,0,0.089153830547107,0.089060639679416,FALSE,0.00151363418056902,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0838--VCF0894","VCF0838","VCF0894",-0.0427267061442297,TRUE,-0.0456107191335519,0.0236084586649258,-0.0899436234740813,0.00449021118562185,-0.0909807633366368,0,0.067,0.0944338346597031,0.0909807633366368,TRUE,-0.0028840129893222,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0838--VCF9223","VCF0838","VCF9223",0.11975354377938,TRUE,0.118518935911915,0.0181003014635965,0.0835529408521869,0.155954146706573,0.0826718493185829,0.154024231314945,0,0.0724012058543861,0.0713523819963621,FALSE,-0.001234607867465,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0839--VCF0879a","VCF0839","VCF0879a",0.0243666958303837,TRUE,0.027478953177928,0.0195781038928268,-0.0147895119552698,0.0635229036160372,0,0.0686999095163932,0.137,0.078312415571307,0.0686999095163932,TRUE,0.0031122573475443,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0839--VCF0888","VCF0839","VCF0888",0.0279994439971449,TRUE,0.0339949599297307,0.0201639862035218,-0.0123285284098988,0.0683274164041885,0,0.0727799706493447,0.079,0.0806559448140873,0.0727799706493447,TRUE,0.0059955159325858,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0839--VCF0890","VCF0839","VCF0890",0.263346205380432,TRUE,0.260043554748148,0.0189632773309617,0.225419650718509,0.301272760042356,0.222374788541574,0.297957465853288,0,0.075853109323847,0.075582677311714,FALSE,-0.00330265063228402,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0839--VCF0894","VCF0839","VCF0894",0.304754460215999,TRUE,0.305802397057439,0.0204178922273313,0.263918675761337,0.345590244670662,0.263730293292668,0.345165269912838,0,0.081671568909325,0.08143497662017,FALSE,0.00104793684144,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0839--VCF9223","VCF0839","VCF9223",0.0271344846048082,TRUE,0.028539172826868,0.0183903077888999,-0.00964613097299155,0.063915100182608,0,0.0644643923879286,0.096,0.0735612311555996,0.0644643923879286,TRUE,0.0014046882220598,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.122256344533936,TRUE,-0.119210223502789,0.0212972901374462,-0.164850924808828,-0.0796617642590432,-0.160515527207613,-0.0770840405595757,0,0.0851891605497848,0.0834314866480373,FALSE,0.003046121031147,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0879a--VCF0890","VCF0879a","VCF0890",-0.0328432083530345,TRUE,-0.0390810596705602,0.0261394173610253,-0.085122043075085,0.0194356263690161,-0.0890011284175306,0,0.154,0.104557669444101,0.0890011284175306,TRUE,-0.0062378513175257,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.14055343388669,TRUE,0.143952673519722,0.0228764567572651,0.0948005203721601,0.18630634740122,0.101665412926385,0.187479067175339,0,0.0915058270290599,0.085813654248954,FALSE,0.00339923963303199,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.469833727138572,TRUE,0.471028448750998,0.0161541647506594,0.437525397637253,0.50214205663989,0.438927731455172,0.504884359993228,0,0.064616659002637,0.065956628538056,FALSE,0.00119472161242595,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0888--VCF0890","VCF0888","VCF0890",0.305355221016655,TRUE,0.307439621085237,0.0209208890771469,0.263513442862361,0.347196999170949,0.26548552211999,0.346873912809597,0,0.083683556308588,0.081388390689607,FALSE,0.00208440006858196,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0888--VCF0894","VCF0888","VCF0894",0,FALSE,-0.0105920660529907,0.0185351345669095,-0.0370702691338191,0.0370702691338191,-0.0541421121316252,0.0202788730254792,0.44,0.0741405382676382,0.0744209851571044,TRUE,-0.0105920660529907,NA,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0888--VCF9223","VCF0888","VCF9223",-0.0713228146329072,TRUE,-0.0732326308723017,0.0209634250503731,-0.113249664733653,-0.029395964532161,-0.115487106271202,-0.0321147192345789,0,0.083853700201492,0.0833723870366231,FALSE,-0.0019098162393945,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0890--VCF0894","VCF0890","VCF0894",0.156670022803228,TRUE,0.161217441000803,0.0245435905046986,0.107582841793831,0.205757203812625,0.114930494273329,0.20862935932269,0,0.098174362018794,0.093698865049361,FALSE,0.00454741819757501,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
2012,"VCF0890--VCF9223","VCF0890","VCF9223",0.0384970135041746,TRUE,0.0419054560259595,0.0241415220096123,-0.00978603051505002,0.0867800575233991,0,0.088187994916835,0.083,0.0965660880384491,0.088187994916835,TRUE,0.0034084425217849,TRUE,"WITHIN_WAVE_ACCURACY_ONLY;NOT_A_BETWEEN_WAVE_DIFFERENCE_TEST"
