year,pair_index,node1,node2,level1,level2,cell_n,pairwise_n,cell_proportion
2020,25,VCF0839,VCF0879a,4,3,304,6347,0.0478966440838191
2020,25,VCF0839,VCF0879a,5,3,482,6347,0.0759413896328974
2020,25,VCF0839,VCF0879a,6,3,489,6347,0.0770442728848275
2020,25,VCF0839,VCF0879a,7,3,576,6347,0.0907515361588152
2020,26,VCF0839,VCF9223,1,1,90,6376,0.0141154328732748
2020,26,VCF0839,VCF9223,2,1,54,6376,0.00846925972396487
2020,26,VCF0839,VCF9223,3,1,72,6376,0.0112923462986198
2020,26,VCF0839,VCF9223,4,1,105,6376,0.0164680050188206
2020,26,VCF0839,VCF9223,5,1,56,6376,0.00878293601003764
2020,26,VCF0839,VCF9223,6,1,28,6376,0.00439146800501882
2020,26,VCF0839,VCF9223,7,1,98,6376,0.0153701380175659
2020,26,VCF0839,VCF9223,1,2,109,6376,0.0170953575909661
2020,26,VCF0839,VCF9223,2,2,118,6376,0.0185069008782936
2020,26,VCF0839,VCF9223,3,2,173,6376,0.0271329987452949
2020,26,VCF0839,VCF9223,4,2,240,6376,0.0376411543287327
2020,26,VCF0839,VCF9223,5,2,116,6376,0.0181932245922208
2020,26,VCF0839,VCF9223,6,2,66,6376,0.0103513174404015
2020,26,VCF0839,VCF9223,7,2,138,6376,0.0216436637390213
2020,26,VCF0839,VCF9223,1,3,165,6376,0.0258782936010038
2020,26,VCF0839,VCF9223,2,3,246,6376,0.0385821831869511
2020,26,VCF0839,VCF9223,3,3,341,6376,0.0534818067754078
2020,26,VCF0839,VCF9223,4,3,624,6376,0.0978670012547051
2020,26,VCF0839,VCF9223,5,3,482,6376,0.0755959849435383
2020,26,VCF0839,VCF9223,6,3,298,6376,0.0467377666248432
2020,26,VCF0839,VCF9223,7,3,346,6376,0.0542659974905897
2020,26,VCF0839,VCF9223,1,4,74,6376,0.0116060225846926
2020,26,VCF0839,VCF9223,2,4,69,6376,0.0108218318695107
2020,26,VCF0839,VCF9223,3,4,167,6376,0.0261919698870765
2020,26,VCF0839,VCF9223,4,4,398,6376,0.0624215809284818
2020,26,VCF0839,VCF9223,5,4,564,6376,0.088456712672522
2020,26,VCF0839,VCF9223,6,4,510,6376,0.0799874529485571
2020,26,VCF0839,VCF9223,7,4,629,6376,0.0986511919698871
2020,27,VCF0888,VCF0890,1,1,64,8216,0.00778967867575463
2020,27,VCF0888,VCF0890,2,1,151,8216,0.0183787731256086
2020,27,VCF0888,VCF0890,3,1,314,8216,0.0382181110029211
2020,27,VCF0888,VCF0890,1,2,109,8216,0.0132667964946446
2020,27,VCF0888,VCF0890,2,2,914,8216,0.111246348588121
2020,27,VCF0888,VCF0890,3,2,1149,8216,0.139849074975657
2020,27,VCF0888,VCF0890,1,3,772,8216,0.0939629990262902
2020,27,VCF0888,VCF0890,2,3,1759,8216,0.214094449853944
2020,27,VCF0888,VCF0890,3,3,2984,8216,0.363193768257059
2020,28,VCF0888,VCF0894,1,1,134,8192,0.016357421875
2020,28,VCF0888,VCF0894,2,1,605,8192,0.0738525390625
2020,28,VCF0888,VCF0894,3,1,1572,8192,0.19189453125
2020,28,VCF0888,VCF0894,1,2,242,8192,0.029541015625
2020,28,VCF0888,VCF0894,2,2,1463,8192,0.1785888671875
2020,28,VCF0888,VCF0894,3,2,1808,8192,0.220703125
2020,28,VCF0888,VCF0894,1,3,568,8192,0.0693359375
2020,28,VCF0888,VCF0894,2,3,743,8192,0.0906982421875
2020,28,VCF0888,VCF0894,3,3,1057,8192,0.1290283203125
2020,29,VCF0888,VCF0879a,1,1,88,7317,0.012026786934536
2020,29,VCF0888,VCF0879a,2,1,542,7317,0.0740740740740741
2020,29,VCF0888,VCF0879a,3,1,1402,7317,0.191608582752494
2020,29,VCF0888,VCF0879a,1,2,207,7317,0.028290282902829
2020,29,VCF0888,VCF0879a,2,2,1082,7317,0.147874812081454
2020,29,VCF0888,VCF0879a,3,2,1778,7317,0.242995763290966
2020,29,VCF0888,VCF0879a,1,3,547,7317,0.0747574142408091
2020,29,VCF0888,VCF0879a,2,3,910,7317,0.12436791034577
2020,29,VCF0888,VCF0879a,3,3,761,7317,0.104004373377067
2020,30,VCF0888,VCF9223,1,1,31,7355,0.00421481985044188
2020,30,VCF0888,VCF9223,2,1,136,7355,0.0184908225696805
2020,30,VCF0888,VCF9223,3,1,436,7355,0.0592794017675051
2020,30,VCF0888,VCF9223,1,2,53,7355,0.00720598232494901
2020,30,VCF0888,VCF9223,2,2,318,7355,0.0432358939496941
2020,30,VCF0888,VCF9223,3,2,808,7355,0.109857239972808
2020,30,VCF0888,VCF9223,1,3,222,7355,0.0301835486063902
2020,30,VCF0888,VCF9223,2,3,993,7355,0.135010197144799
2020,30,VCF0888,VCF9223,3,3,1714,7355,0.233038749150238
2020,30,VCF0888,VCF9223,1,4,537,7355,0.073011556764106
2020,30,VCF0888,VCF9223,2,4,1104,7355,0.150101971447995
2020,30,VCF0888,VCF9223,3,4,1003,7355,0.136369816451394
2020,31,VCF0890,VCF0894,1,1,365,8213,0.044441738706928
2020,31,VCF0890,VCF0894,2,1,799,8213,0.0972847924022891
2020,31,VCF0890,VCF0894,3,1,1148,8213,0.139778400097407
2020,31,VCF0890,VCF0894,1,2,131,8213,0.0159503226591988
2020,31,VCF0890,VCF0894,2,2,1161,8213,0.141361256544503
2020,31,VCF0890,VCF0894,3,2,2228,8213,0.271277243394618
2020,31,VCF0890,VCF0894,1,3,33,8213,0.00401802021185925
2020,31,VCF0890,VCF0894,2,3,208,8213,0.0253257031535371
2020,31,VCF0890,VCF0894,3,3,2140,8213,0.26056252282966
2020,32,VCF0890,VCF0879a,1,1,228,7333,0.0310923223782899
2020,32,VCF0890,VCF0879a,2,1,716,7333,0.0976408018546298
2020,32,VCF0890,VCF0879a,3,1,1090,7333,0.148643120141825
2020,32,VCF0890,VCF0879a,1,2,185,7333,0.0252284194736124
2020,32,VCF0890,VCF0879a,2,2,875,7333,0.119323605618437
2020,32,VCF0890,VCF0879a,3,2,2009,7333,0.273966998499932
2020,32,VCF0890,VCF0879a,1,3,69,7333,0.00940951861448248
2020,32,VCF0890,VCF0879a,2,3,334,7333,0.0455475248874949
2020,32,VCF0890,VCF0879a,3,3,1827,7333,0.249147688531297
2020,33,VCF0890,VCF9223,1,1,88,7372,0.0119370591427021
2020,33,VCF0890,VCF9223,2,1,198,7372,0.0268583830710798
2020,33,VCF0890,VCF9223,3,1,318,7372,0.0431361909929463
2020,33,VCF0890,VCF9223,1,2,125,7372,0.016956049918611
2020,33,VCF0890,VCF9223,2,2,427,7372,0.057921866521975
2020,33,VCF0890,VCF9223,3,2,625,7372,0.0847802495930548
2020,33,VCF0890,VCF9223,1,3,195,7372,0.0264514378730331
2020,33,VCF0890,VCF9223,2,3,887,7372,0.120320130222463
2020,33,VCF0890,VCF9223,3,3,1853,7372,0.251356483993489
2020,33,VCF0890,VCF9223,1,4,76,7372,0.0103092783505155
2020,33,VCF0890,VCF9223,2,4,428,7372,0.0580575149213239
2020,33,VCF0890,VCF9223,3,4,2152,7372,0.291915355398806
2020,34,VCF0894,VCF0879a,1,1,966,7314,0.132075471698113
2020,34,VCF0894,VCF0879a,2,1,805,7314,0.110062893081761
2020,34,VCF0894,VCF0879a,3,1,261,7314,0.0356849876948318
2020,34,VCF0894,VCF0879a,1,2,860,7314,0.117582718074925
2020,34,VCF0894,VCF0879a,2,2,1543,7314,0.210965272080941
2020,34,VCF0894,VCF0879a,3,2,653,7314,0.089280831282472
2020,34,VCF0894,VCF0879a,1,3,237,7314,0.0324036095159967
2020,34,VCF0894,VCF0879a,2,3,794,7314,0.108558928083128
2020,34,VCF0894,VCF0879a,3,3,1195,7314,0.163385288487832
2020,35,VCF0894,VCF9223,1,1,288,7351,0.0391783430825738
2020,35,VCF0894,VCF9223,2,1,212,7351,0.0288396136580057
2020,35,VCF0894,VCF9223,3,1,103,7351,0.0140116990885594
2020,35,VCF0894,VCF9223,1,2,507,7351,0.0689702081349476
2020,35,VCF0894,VCF9223,2,2,494,7351,0.0672017412596926
2020,35,VCF0894,VCF9223,3,2,176,7351,0.023942320772684
2020,35,VCF0894,VCF9223,1,3,889,7351,0.12093592708475
2020,35,VCF0894,VCF9223,2,3,1345,7351,0.182968303632159
2020,35,VCF0894,VCF9223,3,3,693,7351,0.0942728880424432
2020,35,VCF0894,VCF9223,1,4,386,7351,0.0525098626037274
2020,35,VCF0894,VCF9223,2,4,1107,7351,0.150591756223643
2020,35,VCF0894,VCF9223,3,4,1151,7351,0.156577336416814
2020,36,VCF0879a,VCF9223,1,1,426,7341,0.0580302411115652
2020,36,VCF0879a,VCF9223,2,1,118,7341,0.016074104345457
2020,36,VCF0879a,VCF9223,3,1,57,7341,0.00776460972619534
2020,36,VCF0879a,VCF9223,1,2,634,7341,0.0863642555510148
2020,36,VCF0879a,VCF9223,2,2,434,7341,0.0591200108976979
2020,36,VCF0879a,VCF9223,3,2,110,7341,0.0149843345593243
2020,36,VCF0879a,VCF9223,1,3,773,7341,0.10529900558507
2020,36,VCF0879a,VCF9223,2,3,1494,7341,0.203514507560278
2020,36,VCF0879a,VCF9223,3,3,649,7341,0.0884075739000136
2020,36,VCF0879a,VCF9223,1,4,203,7341,0.0276529083231167
2020,36,VCF0879a,VCF9223,2,4,1025,7341,0.13962675384825
2020,36,VCF0879a,VCF9223,3,4,1418,7341,0.193161694592017
2024,1,VCF0806,VCF0809,1,1,319,4466,0.0714285714285714
2024,1,VCF0806,VCF0809,2,1,88,4466,0.0197044334975369
2024,1,VCF0806,VCF0809,3,1,86,4466,0.019256605463502
2024,1,VCF0806,VCF0809,4,1,67,4466,0.0150022391401702
2024,1,VCF0806,VCF0809,5,1,36,4466,0.00806090461262875
2024,1,VCF0806,VCF0809,6,1,16,4466,0.00358262427227945
2024,1,VCF0806,VCF0809,7,1,35,4466,0.00783699059561129
2024,1,VCF0806,VCF0809,1,2,92,4466,0.0206000895656068
2024,1,VCF0806,VCF0809,2,2,147,4466,0.0329153605015674
2024,1,VCF0806,VCF0809,3,2,119,4466,0.0266457680250784
2024,1,VCF0806,VCF0809,4,2,111,4466,0.0248544558889386
2024,1,VCF0806,VCF0809,5,2,44,4466,0.00985221674876847
2024,1,VCF0806,VCF0809,6,2,29,4466,0.00649350649350649
2024,1,VCF0806,VCF0809,7,2,20,4466,0.00447828034034931
2024,1,VCF0806,VCF0809,1,3,74,4466,0.0165696372592924
2024,1,VCF0806,VCF0809,2,3,73,4466,0.016345723242275
2024,1,VCF0806,VCF0809,3,3,146,4466,0.0326914464845499
2024,1,VCF0806,VCF0809,4,3,135,4466,0.0302283922973578
2024,1,VCF0806,VCF0809,5,3,89,4466,0.0199283475145544
2024,1,VCF0806,VCF0809,6,3,58,4466,0.012987012987013
2024,1,VCF0806,VCF0809,7,3,61,4466,0.0136587550380654
2024,1,VCF0806,VCF0809,1,4,48,4466,0.0107478728168383
2024,1,VCF0806,VCF0809,2,4,58,4466,0.012987012987013
2024,1,VCF0806,VCF0809,3,4,98,4466,0.0219435736677116
2024,1,VCF0806,VCF0809,4,4,261,4466,0.0584415584415584
2024,1,VCF0806,VCF0809,5,4,165,4466,0.0369458128078818
2024,1,VCF0806,VCF0809,6,4,121,4466,0.0270935960591133
2024,1,VCF0806,VCF0809,7,4,150,4466,0.0335871025526198
2024,1,VCF0806,VCF0809,1,5,17,4466,0.00380653828929691
2024,1,VCF0806,VCF0809,2,5,19,4466,0.00425436632333184
2024,1,VCF0806,VCF0809,3,5,47,4466,0.0105239587998209
2024,1,VCF0806,VCF0809,4,5,109,4466,0.0244066278549037
2024,1,VCF0806,VCF0809,5,5,147,4466,0.0329153605015674
2024,1,VCF0806,VCF0809,6,5,170,4466,0.0380653828929691
2024,1,VCF0806,VCF0809,7,5,159,4466,0.035602328705777
2024,1,VCF0806,VCF0809,1,6,8,4466,0.00179131213613972
2024,1,VCF0806,VCF0809,2,6,16,4466,0.00358262427227945
2024,1,VCF0806,VCF0809,3,6,20,4466,0.00447828034034931
2024,1,VCF0806,VCF0809,4,6,48,4466,0.0107478728168383
2024,1,VCF0806,VCF0809,5,6,68,4466,0.0152261531571876
2024,1,VCF0806,VCF0809,6,6,106,4466,0.0237348858038513
2024,1,VCF0806,VCF0809,7,6,180,4466,0.0403045230631438
2024,1,VCF0806,VCF0809,1,7,47,4466,0.0105239587998209
2024,1,VCF0806,VCF0809,2,7,15,4466,0.00335871025526198
2024,1,VCF0806,VCF0809,3,7,21,4466,0.00470219435736677
2024,1,VCF0806,VCF0809,4,7,45,4466,0.0100761307657859
2024,1,VCF0806,VCF0809,5,7,35,4466,0.00783699059561129
2024,1,VCF0806,VCF0809,6,7,55,4466,0.0123152709359606
2024,1,VCF0806,VCF0809,7,7,388,4466,0.0868786386027765
2024,2,VCF0806,VCF0838,1,1,71,4557,0.0155804257186746
2024,2,VCF0806,VCF0838,2,1,35,4557,0.00768049155145929
2024,2,VCF0806,VCF0838,3,1,38,4557,0.00833881939872723
2024,2,VCF0806,VCF0838,4,1,45,4557,0.00987491770901909
2024,2,VCF0806,VCF0838,5,1,21,4557,0.00460829493087558
2024,2,VCF0806,VCF0838,6,1,11,4557,0.00241386877331578
2024,2,VCF0806,VCF0838,7,1,31,4557,0.00680272108843537
2024,2,VCF0806,VCF0838,1,2,289,4557,0.0634189159534782
2024,2,VCF0806,VCF0838,2,2,160,4557,0.0351108185209568
2024,2,VCF0806,VCF0838,3,2,179,4557,0.0392802282203204
2024,2,VCF0806,VCF0838,4,2,168,4557,0.0368663594470046
2024,2,VCF0806,VCF0838,5,2,98,4557,0.021505376344086
2024,2,VCF0806,VCF0838,6,2,59,4557,0.0129471143296028
2024,2,VCF0806,VCF0838,7,2,105,4557,0.0230414746543779
2024,2,VCF0806,VCF0838,1,3,134,4557,0.0294053105113013
2024,2,VCF0806,VCF0838,2,3,109,4557,0.0239192451174018
2024,2,VCF0806,VCF0838,3,3,145,4557,0.0318191792846171
2024,2,VCF0806,VCF0838,4,3,194,4557,0.0425718674566601
2024,2,VCF0806,VCF0838,5,3,143,4557,0.0313802940531051
2024,2,VCF0806,VCF0838,6,3,111,4557,0.0243581303489138
2024,2,VCF0806,VCF0838,7,3,127,4557,0.0278692122010094
2024,2,VCF0806,VCF0838,1,4,121,4557,0.0265525565064736
2024,2,VCF0806,VCF0838,2,4,112,4557,0.0245775729646697
2024,2,VCF0806,VCF0838,3,4,185,4557,0.0405968839148563
2024,2,VCF0806,VCF0838,4,4,376,4557,0.0825104235242484
2024,2,VCF0806,VCF0838,5,4,331,4557,0.0726355058152293
2024,2,VCF0806,VCF0838,6,4,382,4557,0.0838270792187843
2024,2,VCF0806,VCF0838,7,4,777,4557,0.170506912442396
2024,3,VCF0806,VCF0839,1,1,162,4313,0.0375608625086946
2024,3,VCF0806,VCF0839,2,1,31,4313,0.00718757245536749
2024,3,VCF0806,VCF0839,3,1,38,4313,0.00881057268722467
2024,3,VCF0806,VCF0839,4,1,40,4313,0.00927428703918386
2024,3,VCF0806,VCF0839,5,1,9,4313,0.00208671458381637
2024,3,VCF0806,VCF0839,6,1,4,4313,0.000927428703918386
2024,3,VCF0806,VCF0839,7,1,26,4313,0.00602828657546951
2024,3,VCF0806,VCF0839,1,2,106,4313,0.0245768606538372
2024,3,VCF0806,VCF0839,2,2,72,4313,0.016693716670531
2024,3,VCF0806,VCF0839,3,2,66,4313,0.0153025736146534
2024,3,VCF0806,VCF0839,4,2,42,4313,0.00973800139114305
2024,3,VCF0806,VCF0839,5,2,20,4313,0.00463714351959193
2024,3,VCF0806,VCF0839,6,2,13,4313,0.00301414328773476
2024,3,VCF0806,VCF0839,7,2,8,4313,0.00185485740783677
2024,3,VCF0806,VCF0839,1,3,108,4313,0.0250405750057964
2024,3,VCF0806,VCF0839,2,3,111,4313,0.0257361465337352
2024,3,VCF0806,VCF0839,3,3,116,4313,0.0268954324136332
2024,3,VCF0806,VCF0839,4,3,90,4313,0.0208671458381637
2024,3,VCF0806,VCF0839,5,3,63,4313,0.0146070020867146
2024,3,VCF0806,VCF0839,6,3,33,4313,0.00765128680732669
2024,3,VCF0806,VCF0839,7,3,34,4313,0.00788314398330628
2024,3,VCF0806,VCF0839,1,4,89,4313,0.0206352886621841
2024,3,VCF0806,VCF0839,2,4,94,4313,0.0217945745420821
2024,3,VCF0806,VCF0839,3,4,135,4313,0.0313007187572455
2024,3,VCF0806,VCF0839,4,4,259,4313,0.0600510085787155
2024,3,VCF0806,VCF0839,5,4,152,4313,0.0352422907488987
2024,3,VCF0806,VCF0839,6,4,79,4313,0.0183167169023881
2024,3,VCF0806,VCF0839,7,4,87,4313,0.0201715743102249
2024,3,VCF0806,VCF0839,1,5,42,4313,0.00973800139114305
2024,3,VCF0806,VCF0839,2,5,41,4313,0.00950614421516346
2024,3,VCF0806,VCF0839,3,5,102,4313,0.0236494319499189
2024,3,VCF0806,VCF0839,4,5,156,4313,0.0361697194528171
2024,3,VCF0806,VCF0839,5,5,178,4313,0.0412705773243682
2024,3,VCF0806,VCF0839,6,5,190,4313,0.0440528634361234
2024,3,VCF0806,VCF0839,7,5,155,4313,0.0359378622768375
2024,3,VCF0806,VCF0839,1,6,15,4313,0.00347785763969395
2024,3,VCF0806,VCF0839,2,6,31,4313,0.00718757245536749
2024,3,VCF0806,VCF0839,3,6,31,4313,0.00718757245536749
2024,3,VCF0806,VCF0839,4,6,57,4313,0.013215859030837
2024,3,VCF0806,VCF0839,5,6,86,4313,0.0199397171342453
2024,3,VCF0806,VCF0839,6,6,142,4313,0.0329237189891027
2024,3,VCF0806,VCF0839,7,6,172,4313,0.0398794342684906
2024,3,VCF0806,VCF0839,1,7,44,4313,0.0102017157431022
2024,3,VCF0806,VCF0839,2,7,15,4313,0.00347785763969395
2024,3,VCF0806,VCF0839,3,7,34,4313,0.00788314398330628
2024,3,VCF0806,VCF0839,4,7,84,4313,0.0194760027822861
2024,3,VCF0806,VCF0839,5,7,64,4313,0.0148388592626942
2024,3,VCF0806,VCF0839,6,7,93,4313,0.0215627173661025
2024,3,VCF0806,VCF0839,7,7,494,4313,0.114537444933921
2024,4,VCF0806,VCF0888,1,1,25,4762,0.00524989500209996
2024,4,VCF0806,VCF0888,2,1,14,4762,0.00293994120117598
2024,4,VCF0806,VCF0888,3,1,20,4762,0.00419991600167997
2024,4,VCF0806,VCF0888,4,1,32,4762,0.00671986560268795
2024,4,VCF0806,VCF0888,5,1,35,4762,0.00734985300293994
2024,4,VCF0806,VCF0888,6,1,38,4762,0.00797984040319194
2024,4,VCF0806,VCF0888,7,1,123,4762,0.0258294834103318
2024,4,VCF0806,VCF0888,1,2,123,4762,0.0258294834103318
2024,4,VCF0806,VCF0888,2,2,76,4762,0.0159596808063839
2024,4,VCF0806,VCF0888,3,2,137,4762,0.0287694246115078
2024,4,VCF0806,VCF0888,4,2,215,4762,0.0451490970180596
2024,4,VCF0806,VCF0888,5,2,216,4762,0.0453590928181436
2024,4,VCF0806,VCF0888,6,2,246,4762,0.0516589668206636
2024,4,VCF0806,VCF0888,7,2,378,4762,0.0793784124317514
2024,4,VCF0806,VCF0888,1,3,502,4762,0.105417891642167
2024,4,VCF0806,VCF0888,2,3,346,4762,0.0726585468290634
2024,4,VCF0806,VCF0888,3,3,408,4762,0.0856782864342713
2024,4,VCF0806,VCF0888,4,3,584,4762,0.122637547249055
2024,4,VCF0806,VCF0888,5,3,370,4762,0.0776984460310794
2024,4,VCF0806,VCF0888,6,3,302,4762,0.0634187316253675
2024,4,VCF0806,VCF0888,7,3,572,4762,0.120117597648047
2024,5,VCF0806,VCF0890,1,1,178,4763,0.0373714045769473
2024,5,VCF0806,VCF0890,2,1,74,4763,0.015536426621877
2024,5,VCF0806,VCF0890,3,1,62,4763,0.0130170060885996
2024,5,VCF0806,VCF0890,4,1,56,4763,0.011757295821961
2024,5,VCF0806,VCF0890,5,1,14,4763,0.00293932395549024
2024,5,VCF0806,VCF0890,6,1,20,4763,0.00419903422212891
2024,5,VCF0806,VCF0890,7,1,16,4763,0.00335922737770313
2024,5,VCF0806,VCF0890,1,2,208,4763,0.0436699559101407
2024,5,VCF0806,VCF0890,2,2,148,4763,0.0310728532437539
2024,5,VCF0806,VCF0890,3,2,168,4763,0.0352718874658828
2024,5,VCF0806,VCF0890,4,2,200,4763,0.0419903422212891
2024,5,VCF0806,VCF0890,5,2,138,4763,0.0289733361326895
2024,5,VCF0806,VCF0890,6,2,87,4763,0.0182657988662608
2024,5,VCF0806,VCF0890,7,2,123,4763,0.0258240604660928
2024,5,VCF0806,VCF0890,1,3,264,4763,0.0554272517321016
2024,5,VCF0806,VCF0890,2,3,215,4763,0.0451396178878858
2024,5,VCF0806,VCF0890,3,3,334,4763,0.0701238715095528
2024,5,VCF0806,VCF0890,4,3,573,4763,0.120302330463993
2024,5,VCF0806,VCF0890,5,3,471,4763,0.0988872559311358
2024,5,VCF0806,VCF0890,6,3,481,4763,0.1009867730422
2024,5,VCF0806,VCF0890,7,3,933,4763,0.195884946462314
2024,6,VCF0806,VCF0894,1,1,407,4738,0.085901224145209
2024,6,VCF0806,VCF0894,2,1,208,4738,0.0439003799071338
2024,6,VCF0806,VCF0894,3,1,217,4738,0.0457999155761925
2024,6,VCF0806,VCF0894,4,1,244,4738,0.0514985225833685
2024,6,VCF0806,VCF0894,5,1,109,4738,0.0230054875474884
2024,6,VCF0806,VCF0894,6,1,75,4738,0.0158294639088223
2024,6,VCF0806,VCF0894,7,1,98,4738,0.0206838328408611
2024,6,VCF0806,VCF0894,1,2,192,4738,0.0405234276065851
2024,6,VCF0806,VCF0894,2,2,175,4738,0.036935415787252
2024,6,VCF0806,VCF0894,3,2,249,4738,0.05255382017729
2024,6,VCF0806,VCF0894,4,2,387,4738,0.081680033769523
2024,6,VCF0806,VCF0894,5,2,315,4738,0.0664837484170536
2024,6,VCF0806,VCF0894,6,2,219,4738,0.0462220346137611
2024,6,VCF0806,VCF0894,7,2,330,4738,0.0696496411988181
2024,6,VCF0806,VCF0894,1,3,49,4738,0.0103419164204306
2024,6,VCF0806,VCF0894,2,3,50,4738,0.0105529759392149
2024,6,VCF0806,VCF0894,3,3,98,4738,0.0206838328408611
2024,6,VCF0806,VCF0894,4,3,193,4738,0.0407344871253694
2024,6,VCF0806,VCF0894,5,3,197,4738,0.0415787252005065
2024,6,VCF0806,VCF0894,6,3,287,4738,0.0605740818910933
2024,6,VCF0806,VCF0894,7,3,639,4738,0.134867032503166
2024,7,VCF0806,VCF0879a,1,1,368,4287,0.085840914392349
2024,7,VCF0806,VCF0879a,2,1,226,4287,0.05271751807791
2024,7,VCF0806,VCF0879a,3,1,235,4287,0.0548168882668533
2024,7,VCF0806,VCF0879a,4,1,343,4287,0.0800093305341731
2024,7,VCF0806,VCF0879a,5,1,226,4287,0.05271751807791
2024,7,VCF0806,VCF0879a,6,1,165,4287,0.0384884534639608
2024,7,VCF0806,VCF0879a,7,1,305,4287,0.0711453230697457
2024,7,VCF0806,VCF0879a,1,2,147,4287,0.0342897130860742
2024,7,VCF0806,VCF0879a,2,2,121,4287,0.0282248658735713
2024,7,VCF0806,VCF0879a,3,2,176,4287,0.0410543503615582
2024,7,VCF0806,VCF0879a,4,2,294,4287,0.0685794261721484
2024,7,VCF0806,VCF0879a,5,2,237,4287,0.0552834149755073
2024,7,VCF0806,VCF0879a,6,2,241,4287,0.0562164683928155
2024,7,VCF0806,VCF0879a,7,2,410,4287,0.0956379752740844
2024,7,VCF0806,VCF0879a,1,3,68,4287,0.0158619080942384
2024,7,VCF0806,VCF0879a,2,3,52,4287,0.0121296944250058
2024,7,VCF0806,VCF0879a,3,3,77,4287,0.0179612782831817
2024,7,VCF0806,VCF0879a,4,3,103,4287,0.0240261254956846
2024,7,VCF0806,VCF0879a,5,3,104,4287,0.0242593888500117
2024,7,VCF0806,VCF0879a,6,3,137,4287,0.0319570795428038
2024,7,VCF0806,VCF0879a,7,3,252,4287,0.0587823652904129
2024,8,VCF0806,VCF9223,1,1,187,4306,0.043427775197399
2024,8,VCF0806,VCF9223,2,1,80,4306,0.018578727357176
2024,8,VCF0806,VCF9223,3,1,72,4306,0.0167208546214584
2024,8,VCF0806,VCF9223,4,1,99,4306,0.0229911751045053
2024,8,VCF0806,VCF9223,5,1,50,4306,0.011611704598235
2024,8,VCF0806,VCF9223,6,1,40,4306,0.00928936367858802
2024,8,VCF0806,VCF9223,7,1,105,4306,0.0243845796562935
2024,8,VCF0806,VCF9223,1,2,166,4306,0.0385508592661403
2024,8,VCF0806,VCF9223,2,2,117,4306,0.02717138875987
2024,8,VCF0806,VCF9223,3,2,121,4306,0.0281003251277288
2024,8,VCF0806,VCF9223,4,2,119,4306,0.0276358569437994
2024,8,VCF0806,VCF9223,5,2,53,4306,0.0123084068741291
2024,8,VCF0806,VCF9223,6,2,48,4306,0.0111472364143056
2024,8,VCF0806,VCF9223,7,2,89,4306,0.0206688341848583
2024,8,VCF0806,VCF9223,1,3,173,4306,0.0401764979098932
2024,8,VCF0806,VCF9223,2,3,153,4306,0.0355318160705992
2024,8,VCF0806,VCF9223,3,3,176,4306,0.0408732001857873
2024,8,VCF0806,VCF9223,4,3,295,4306,0.0685090571295866
2024,8,VCF0806,VCF9223,5,3,226,4306,0.0524849047840223
2024,8,VCF0806,VCF9223,6,3,164,4306,0.0380863910822109
2024,8,VCF0806,VCF9223,7,3,229,4306,0.0531816070599164
2024,8,VCF0806,VCF9223,1,4,57,4306,0.0132373432419879
2024,8,VCF0806,VCF9223,2,4,49,4306,0.0113794705062703
2024,8,VCF0806,VCF9223,3,4,124,4306,0.0287970274036229
2024,8,VCF0806,VCF9223,4,4,231,4306,0.0536460752438458
2024,8,VCF0806,VCF9223,5,4,240,4306,0.0557361820715281
2024,8,VCF0806,VCF9223,6,4,293,4306,0.0680445889456572
2024,8,VCF0806,VCF9223,7,4,550,4306,0.127728750580585
2024,9,VCF0809,VCF0838,1,1,90,4521,0.019907100199071
2024,9,VCF0809,VCF0838,2,1,42,4521,0.0092899800928998
2024,9,VCF0809,VCF0838,3,1,32,4521,0.0070780800707808
2024,9,VCF0809,VCF0838,4,1,33,4521,0.0072992700729927
2024,9,VCF0809,VCF0838,5,1,20,4521,0.004423800044238
2024,9,VCF0809,VCF0838,6,1,4,4521,0.0008847600088476
2024,9,VCF0809,VCF0838,7,1,32,4521,0.0070780800707808
2024,9,VCF0809,VCF0838,1,2,285,4521,0.0630391506303915
2024,9,VCF0809,VCF0838,2,2,216,4521,0.0477770404777704
2024,9,VCF0809,VCF0838,3,2,178,4521,0.0393718203937182
2024,9,VCF0809,VCF0838,4,2,169,4521,0.0373811103738111
2024,9,VCF0809,VCF0838,5,2,78,4521,0.0172528201725282
2024,9,VCF0809,VCF0838,6,2,45,4521,0.0099535500995355
2024,9,VCF0809,VCF0838,7,2,87,4521,0.0192435301924353
2024,9,VCF0809,VCF0838,1,3,148,4521,0.0327361203273612
2024,9,VCF0809,VCF0838,2,3,158,4521,0.0349480203494802
2024,9,VCF0809,VCF0838,3,3,185,4521,0.0409201504092015
2024,9,VCF0809,VCF0838,4,3,211,4521,0.0466710904667109
2024,9,VCF0809,VCF0838,5,3,127,4521,0.0280911302809113
2024,9,VCF0809,VCF0838,6,3,59,4521,0.0130502101305021
2024,9,VCF0809,VCF0838,7,3,78,4521,0.0172528201725282
2024,9,VCF0809,VCF0838,1,4,123,4521,0.0272063702720637
2024,9,VCF0809,VCF0838,2,4,150,4521,0.033178500331785
2024,9,VCF0809,VCF0838,3,4,243,4521,0.0537491705374917
2024,9,VCF0809,VCF0838,4,4,506,4521,0.111922141119221
2024,9,VCF0809,VCF0838,5,4,435,4521,0.0962176509621765
2024,9,VCF0809,VCF0838,6,4,334,4521,0.0738774607387746
